_id,description,name,photos,price,price_curr,specifications,url
61794cf037de024045317bc1,"['\n                ', '\n                    ', 'Описание', '\n                    ', '\n\n                        \n    ', '\n        ', 'Обувница Artmoon Labrador', ' — практичный аксессуар для прихожей. Компактная пятиярусная этажерка имеет функциональный дизайн. С ее помощью в прихожей всегда будет порядок. Материал легкой и устойчивой конструкции не боится влаги. Все элементы выполнены из стали, покрытой пластиком. Изготавливается в Китае.', '\n', 'Преимущества:', '\n', '\n', 'Компактный размер и небольшой вес — легко хранить в разобранном виде и транспортировать;', '\n', 'Устойчивая конструкция;', '\n', 'Нейтральный дизайн;', '\n', 'Реечная конструкция полок обеспечивает быстрое высыхание обуви;', '\n', 'Материал устойчив к влаге и загрязнениям, легко моется обычными средствами;', '\n', 'Быстро и легко собирается и разбирается без использования инструментов.', '\n', '\n\n    ', '\n\n                    ', '\n\n\n                    \n                    \n\n                    \n                ', '\n            ']","['Обувница Artmoon Labrador 42x19x79,5 см, 5 полок']","['https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18878612.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18878612_01.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18878612_02.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18878612_03.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18878612_04.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18878612_i.jpg']",['512'],['₽'],"{'Вес, кг': '0.565', 'Страна производства': 'Китай', 'Модель продукта': 'Этажеркадляобуви', 'Ширина (см)': '42.0', 'Высота (см)': '79.5', 'Глубина (см)': '19.0', 'Цвет': 'Черный,Черный,серый', 'Марка': 'ARTMOON', 'Гарантия (лет)': '2', 'Цветовая палитра': 'Черный,Серый/Серебристый', 'Основной материал': 'Пластик', 'Покрытие': 'Гладкий', 'Тип упаковки': 'Термоусадочнаяупаковка', 'Тип продукта': 'Шкафдляобуви', 'Серия': 'Labrador', 'Назначение': 'Гостиная', 'Тип': 'Одинарнаяглубина', 'Вес товара в индивидуальной упаковке (кг)': '0.565', 'Ширина товара в индивидуальной упаковке (см)': '19.0', 'Высота товара в индивидуальной упаковке (см)': '80.0', 'Глубина товара в индивидуальной упаковке (см)': '2.5'}",https://leroymerlin.ru/product/obuvnica-artmoon-labrador-42x19x79-18878612/
61794cf437de024045317bc2,"['\n                ', '\n                    ', 'Описание', '\n                    ', '\n\n                        \n    ', '\n        ', 'Вешалка настенная', ' цвета «сонома» — стильное и полезное дополнение интерьера прихожей. Конструкция оснащена 6 крючками, расположенными в 2 ряда: на верхних удобно размещать одежду, на нижних — сумки. В верхней части вешалки расположена полочка для головных уборов. Три вертикальных панели, которые служат основой конструкции, защищают отделку стены от истирания. Вешалка размером 63×118×20 см крепится на стену. Изделие будет хорошо смотреться в сочетании с обувницей, стеллажом или другими предметами мебели такого же оттенка.', '\n\n    ', '\n\n                    ', '\n\n\n                    \n                    \n\n                    \n                ', '\n            ']","['Вешалка настенная 63x118x20 см, цвет дуб сонома']","['https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18160782.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18160782_01.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18160782_02.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18160782_i.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18160782_i_01.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18160782_i_02.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18160782_i_03.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18160782_i_04.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18160782_i_05.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18160782_i_06.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18160782_drw.jpg']",['2 984'],['₽'],"{'Габариты (ШхВхГ), см': '63.2×117.1×20.0', 'Тип продукта': 'Настеннаявешалка', 'Ширина (см)': '63.2', 'Высота (см)': '117.1', 'Глубина (см)': '20.0', 'Основной материал': 'ЛДСП', 'Материал крючка': 'Двухкомпонентный', 'Цвет крючка': 'Хром', 'Цветовая палитра': 'Бежевый', 'Количество крючков': '6', 'Гарантия (лет)': '2', 'Покрытие': 'Сатинированный', 'Тип упаковки': 'Картон', 'Страна производства': 'Россия', 'Вес товара в индивидуальной упаковке (кг)': '9.175', 'Ширина товара в индивидуальной упаковке (см)': '21.5', 'Высота товара в индивидуальной упаковке (см)': '8.5', 'Глубина товара в индивидуальной упаковке (см)': '118.5', 'Вес, кг': '9.175'}",https://leroymerlin.ru/product/veshalka-nastennaya-63x118x20-sm-18160782/
61794cfc37de024045317bc3,"['\n                ', '\n                    ', 'Описание', '\n                    ', '\n\n                        \n    ', '\n        ', 'Вешалка напольная', ' — телескопическая штанга для хранения одежды на плечиках. В таком виде вещи не мнутся и хорошо проветриваются. Конструкция изготовлена из стали, окрашена в черный цвет. Вешалка легко собирается и разбирается. Устанавливается на ровное основание. Изготовлена в Китае.', '\n', 'Преимущества модели', '\n', '\n', 'Оснащена надежными опорными ножками, опрокидывание маловероятно.', '\n', 'Легкая — вес всего 1,57 кг.', '\n', 'В разобранном виде компактно умещается в плоскую коробку.', '\n', 'Перекладина регулируется по высоте, что дает возможность пользоваться вешалкой и взрослым, и детям.', '\n', '\n\n    ', '\n\n                    ', '\n\n\n                    \n                    \n\n                    \n                ', '\n            ']","['Вешалка напольная, сталь, 89.5x43x93.5-163.5 см']","['https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/81951188.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/81951188_01.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/81951188_02.jpg']",['901'],['₽'],"{'Телескопический': 'Да', 'Ширина (см)': '89.5', 'Высота (см)': '163.5', 'Глубина (см)': '43.0', 'Наличие колес': 'Нет', 'Цвет': 'Черный', 'Цветовая палитра': 'Черный', 'Основной материал': 'Металл', 'Тип продукта': 'Напольнаявешалка', 'Гарантия (лет)': '2', 'Страна производства': 'Китай', 'Тип упаковки': 'Коробка', 'Вес, кг': '1.86', 'Вес товара в индивидуальной упаковке (кг)': '1.86', 'Ширина товара в индивидуальной упаковке (см)': '17.1', 'Высота товара в индивидуальной упаковке (см)': '91', 'Глубина товара в индивидуальной упаковке (см)': '5.4'}",https://leroymerlin.ru/product/veshalka-napolnaya-81951188/
61794d0137de024045317bc4,"['\n                ', '\n                    ', 'Описание', '\n                    ', '\n\n                        \n    ', '\n        ', '\n', 'ИНСТРУКЦИЯ', ' ', '\n', 'ИНСТРУКЦИЯ', ' ', '\n', 'Каркас шкафа Лион гл.54,5 см Сонома', ' представляет собой часть мебельного изделия Шкаф Лион.', '\n', 'При комплектации полками, ящиками, дверьми, штангами становится полноценным мебельным изделием – шкафом.', '\nПредназначен для хранения одежды, головных уборов, белья, обуви, домашних принадлежностей.\nВысота шкафа позволяет многовариантное и многоцелевое использование наполнения: ящиков, полок, штанг для одежды.', '\n', 'Преимущества:', '\n', '\n', 'петли с доводчиком для плавного закрывания дверей в комплекте;', '\n', 'цвет «Дуб Сонома» – один из часто применяемых дизайнерами оттенков древесины;', '\n', 'в интерьере «Дуб Сонома» прекрасно сочетается с другими светлыми цветами, а также контрастирует с разнообразными яркими оттенками цветов. Замечательно комбинируется и с текстурами камня, металла, тканями;', '\n', 'используя разное количество полок, ящиков, штанг, а также несколько вариантов цветовых решений указанного наполнения (Белый, Дуб Сонома), а у Дверей (Белый Лак, Белый, Графит, Сонома Антик Вуд) можно создать свой собственный неповторимый шкаф;', '\n', 'возможность расширения пространства (визуально), применяя Дверь Лион с зеркалом;', '\n', 'удобные регулируемые опоры;', '\n', 'крепление к стене;', '\n', 'ручка безопасной округлой формы;', '\n', 'дополнительные петли для долгосрочной эксплуатации дверей;', '\n', 'простота сборки;', '\n', 'доступная цена.', '\n', '\n\n    ', '\n\n                    ', '\n\n\n                    \n                    \n\n                    \n                ', '\n            ']",['Каркас шкафа Лион 55x60x232 см цвет дуб сонома'],"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662854.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662854_01.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662854_i.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662854_i_01.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662854_i_02.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662854_i_03.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662854_i_04.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662854_i_05.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662854_i_06.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662854_i_07.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662854_i_08.jpg']",['4 275'],['₽'],"{'Ширина (см)': '60', 'Высота (см)': '232.2', 'Глубина (см)': '54.5', 'Количество полок': '0,0', 'Основной материал': 'ЛДСП', 'Внешний материал': 'Финишпленка', 'Покрытие': 'Глянцевыйгладкий', 'Цветовая палитра': 'Бежевый', 'Цвет': 'Дубсонома', 'Тип монтажа': 'Дляустановки', 'Тип упаковки': 'Картон', 'Вес, кг': '39.725', 'Вес товара в индивидуальной упаковке (кг)': '39.725', 'Ширина товара в индивидуальной упаковке (см)': '62.3', 'Высота товара в индивидуальной упаковке (см)': '6', 'Глубина товара в индивидуальной упаковке (см)': '234.5', 'Страна производства': 'Россия', 'Гарантия (лет)': '2'}",https://leroymerlin.ru/product/karkas-shkafa-lion-55x60x232-sm-cvet-dub-sonoma-18662854/
61794d0d37de024045317bc5,"['\n                ', '\n                    ', 'Описание', '\n                    ', '\n\n                        \n    ', '\n        ', '\n', 'ИНСТРУКЦИЯ', ' ', '\n', 'Каркас шкафа Лион гл.41,7 см Сонома', ' представляет собой часть мебельного изделия Шкаф Лион.', '\n', 'При комплектации полками, ящиками, дверьми, штангами становится полноценным мебельным изделием – шкафом.', '\nПредназначен для хранения одежды, головных уборов, белья, обуви, домашних принадлежностей.\nВысота шкафа позволяет многовариантное и многоцелевое использование наполнения: ящиков, полок, штанг для одежды.', '\n', 'Преимущества:', '\n', '\n', 'петли с доводчиком для плавного закрывания дверей в комплекте;', '\n', 'цвет «Дуб Сонома» – один из часто применяемых дизайнерами оттенков древесины;', '\n', 'в интерьере «Дуб Сонома» прекрасно сочетается с другими светлыми цветами, а также контрастирует с разнообразными яркими оттенками цветов. Замечательно комбинируется и с текстурами камня, металла, тканями;', '\n', 'используя разное количество полок, ящиков, штанг, а также несколько вариантов цветовых решений указанного наполнения (Белый, Дуб Сонома), а у Дверей (Белый Лак, Белый, Графит, Сонома Антик Вуд) можно создать свой собственный неповторимый шкаф;', '\n', 'небольшая глубина шкафа позволяет ему быть функциональным и размещать его в узких прихожих, коридорах;', '\n', 'возможность расширения пространства (визуально), применяя Дверь Лион с зеркалом;', '\n', 'удобные регулируемые опоры;', '\n', 'крепление к стене;', '\n', 'ручка безопасной округлой формы;', '\n', 'дополнительные петли для долгосрочной эксплуатации дверей;', '\n', 'простота сборки;', '\n', 'доступная цена.', '\n', '\n\n    ', '\n\n                    ', '\n\n\n                    \n                    \n\n                    \n                ', '\n            ']",['Каркас шкафа Лион 42x60x232 см цвет дуб сонома'],"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662862.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662862_02.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662862_i.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662862_i_01.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662862_i_02.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662862_i_03.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662862_i_04.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662862_i_05.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662862_i_06.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18662862_i1p.jpg']",['4 200'],['₽'],"{'Ширина (см)': '60', 'Высота (см)': '232.2', 'Глубина (см)': '41.7', 'Количество полок': '0,0', 'Основной материал': 'ЛДСП', 'Внешний материал': 'Финишпленка', 'Покрытие': 'Глянцевыйгладкий', 'Цветовая палитра': 'Бежевый', 'Цвет': 'Дубсонома', 'Тип монтажа': 'Дляустановки', 'Тип упаковки': 'Картон', 'Вес, кг': '33.6', 'Вес товара в индивидуальной упаковке (кг)': '33.6', 'Ширина товара в индивидуальной упаковке (см)': '50', 'Высота товара в индивидуальной упаковке (см)': '6', 'Глубина товара в индивидуальной упаковке (см)': '234.5', 'Страна производства': 'Россия', 'Гарантия (лет)': '2'}",https://leroymerlin.ru/product/karkas-shkafa-lion-42x60x232-sm-cvet-dub-sonoma-18662862/
61794d1437de024045317bc6,"['\n                ', '\n                    ', 'Описание', '\n                    ', '\n\n                        \n    ', '\n        ', 'Комод', ' — функциональный предмет мебели с тремя выдвижными ящиками. Изготовлен из ДСП с покрытием из ПВХ белого цвета. Комод подойдет для хранения одежды, белья и аксессуаров, предметов рукоделия, канцтоваров. На верхней части можно разместить книги или сувениры, цветы, предметы интерьера и декора. Благодаря нейтральному дизайну модель хорошо сочетается с другой корпусной мебелью, подойдет для любой комнаты — гостиной, спальни, детской, прихожей.', '\n', 'Особенности модели', '\n', '\n', 'Фасад закрытый, нижняя часть комода дополнена цокольной планкой, предотвращающей попадание под мебель пыли, мусора, упавших на пол предметов.', '\n', 'Все выдвижные ящики оборудованы удобными выгнутыми ручками и направляющими из прочного и долговечного металла.', '\n', 'Размер комода — 68,5x80x39,4 см, внутренние размеры выдвижного ящика — 32,4x59,1x14,3 см. Высота передней части ящика — 24 см.', '\n', 'Изделие предназначено для самостоятельной сборки.', '\n', '\n\n    ', '\n\n                    ', '\n\n\n                    \n                    \n\n                    \n                ', '\n            ']","['Комод 3 ящика, 68.5x80x39.4 см, цвет белый']","['https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82034310.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82034310_01.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82034310_02.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82034310_03.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82034310_04.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82034310_i.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82034310_i_01.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82034310_drw.jpg']",['4 991'],['₽'],"{'Вес, кг': '28.486', 'Страна производства': 'Россия', 'Ширина (см)': '68.5', 'Высота (см)': '80.0', 'Глубина (см)': '39.4', 'Цветовая палитра': 'Белый', 'Основной материал': 'ЛДСП', 'Тип упаковки': 'Картон', 'Тип продукта': 'Комод', 'Модель продукта': 'КомодЛДСП', 'Вид упаковки': 'Установленный', 'Материал дна ящика': 'ДСП', 'Цвет': 'Белый', 'Внутренняя ширина (см)': '59.1', 'Плавное закрывание': 'Нет', 'Гарантия (лет)': '2', 'Внутренняя глубина (см)': '32.4', 'Внешний материал': 'ПВХ', 'Вес товара в индивидуальной упаковке (кг)': '28.486', 'Ширина товара в индивидуальной упаковке (см)': '41.1', 'Высота товара в индивидуальной упаковке (см)': '18.4', 'Глубина товара в индивидуальной упаковке (см)': '80.3'}",https://leroymerlin.ru/product/komod-3-yashchika-82034310/
61794d1737de024045317bc7,"['\n                ', '\n                    ', 'Описание', '\n                    ', '\n\n                        \n    ', '\n        ', 'Стеллаж «Кабуки»', ' позволит рационально использовать свободную площадь и организовать удобное место для хранения вещей в гостиной и спальне, на кухне и в столовой, в коридоре и прихожей. Высота изделия 201 см, ширина и глубина — 60 см и 28 см соответственно. Благодаря наличию 5 перемещаемых полок внутреннее пространство стеллажа легко подстроить под собственные нужды. Максимальная нагрузка на полку 12 кг — можно без опасений ставить достаточно тяжелые предметы.', '\n', 'Особенности модели', '\n', '\n', 'Конструкция с задней стенкой.', '\n', 'Основной материал — ЛДСП — устойчив к механическим воздействиям, отличается высокими декоративными свойствами.', '\n', 'Цвет поверхности — белый — будет отлично смотреться в любом интерьере.', '\n', '\n\n    ', '\n\n                    ', '\n\n\n                    \n                    \n\n                    \n                ', '\n            ']","['Стеллаж Кабуки 60x201x28 см, ЛДСП, цвет белый']","['https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/17786492.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/17786492_01.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/17786492_02.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/17786492_i.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/17786492_i_01.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/17786492_i_02.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/17786492_drw.jpg']",['3 994'],['₽'],"{'Вес, кг': '29.5', 'Страна производства': 'Россия', 'Ширина (см)': '59.4', 'Высота (см)': '201.0', 'Глубина (см)': '28.2', 'Назначение': 'Гостиная,Спальня,Офис,Гардеробная', 'Максимальная нагрузка на полку (кг)': '24', 'Количество перемещаемых полок': '5', 'Цвет': 'Белый', 'Гарантия (лет)': '0', 'Цветовая палитра': 'Белый', 'Основной материал': 'ЛДСП', 'Покрытие': 'Гладкий', 'Тип упаковки': 'Картон', 'Тип продукта': 'Стеллажсполками', 'Модель продукта': 'КнижныйстеллажКабуки', 'Внешний материал': 'Финишпленка', 'Вес товара в индивидуальной упаковке (кг)': '29.5', 'Ширина товара в индивидуальной упаковке (см)': '30.5', 'Высота товара в индивидуальной упаковке (см)': '9', 'Глубина товара в индивидуальной упаковке (см)': '203'}",https://leroymerlin.ru/product/stellazh-kabuki-60x201x28-sm-17786492/
61794d1b37de024045317bc8,[],"['Напольная вешалка на колесах Spaceo, 86.3x101x52 см, сталь, цвет серый']","['https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_01.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_02.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_03.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_04.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_05.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_06.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_07.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_08.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_09.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_10.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_11.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_12.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_14.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_15.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_18.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_i.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_i_02.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_i_04.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_drw.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82757919_tag.jpg']",['1 395'],['₽'],"{'Телескопический': 'Да', 'Ширина (см)': '86.3', 'Высота (см)': '101', 'Глубина (см)': '51', 'Наличие колес': 'Да', 'Цвет': 'Серый', 'Цветовая палитра': 'Черный', 'Основной материал': 'Металл', 'Тип продукта': 'Напольнаявешалка', 'Марка': 'SPACEO', 'Гарантия (лет)': '5', 'Страна производства': 'Китай', 'Тип упаковки': 'Коробка', 'Вес, кг': '2.84', 'Вес товара в индивидуальной упаковке (кг)': '2.84', 'Ширина товара в индивидуальной упаковке (см)': '15.2', 'Высота товара в индивидуальной упаковке (см)': '85.6', 'Глубина товара в индивидуальной упаковке (см)': '10.5'}",https://leroymerlin.ru/product/napolnaya-veshalka-na-kolesah-spaceo-82757919/
